participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2D,total_body_variability2D,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
16,27.0,Man / Männlich,1.0,2.0,30.0,rennen_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,rennen,rennen_g_ch1,0.3698051827424833,12.989123458347716,1561.676743713353,-1.3716358,-4.443505,1519.7169128118792,0.07423431592367019,3.1195461092796535,1238.1322224131904,17.0,40.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,kalt_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,kalt,kalt_g_ch3,0.5998982888590743,14.388850421250018,0.0,-0.5489814,-5.0282855,3460.8566994177854,0.27729653720470093,11.378104491252792,2815.397476963809,17.0,25.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,langsam_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,langsam,langsam_g_ch2,0.8210087787899477,15.223519807615675,847.586598645172,-1.5306127,-2.6939127,358.9328521029292,0.40057206291653047,0.2038692978785317,207.92285022274268,12.0,29.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,rennen_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,rennen,rennen_g_ch1,0.6364900989282313,16.074791601944384,804.3759608784659,-2.505708,-3.7359395,743.8953706877833,0.04535220302311349,0.10252131092330785,600.3755698794876,34.0,4.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,kalt_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,kalt,kalt_g_ch2,0.3574955554643978,12.092304057169812,995.6018472567008,-1.1275165,-4.7987547,2729.874348056726,0.28051460285641827,8.491478919437728,1918.8162005274394,30.0,7.0
52,21.0,Man / Männlich,1.0,3.0,53.0,Donner_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,Donner,Donner_g_ch3,2.1968611425467435,16.509159452760535,450.0000000000024,1.097556,-0.30945167,310.403608944843,0.627152704108999,11.574817057009016,91.51553574651291,0.0,7.0
40,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,kalt,kalt_g_ch2,0.926535246408089,11.871508915209551,2025.71106891232,-1.2441138,-1.84751,1287.2115041846262,0.5690396909436912,0.22079514196026118,1030.109221655619,,
43,41.0,Woman / Weiblich,1.0,5.0,73.0,Donner_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,Donner,Donner_g_ch3,1.653815762071704,4.6741483834543365,665.9254681131794,10.80892,9.451519,254.19211314012836,0.48969904138502685,0.30057085855927124,205.51034058358653,6.0,43.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,kalt_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,kalt,kalt_g_ch1,0.6518274370676087,3.8011558082392183,3124.999999999991,13.055149,7.35338,619.8976007130825,0.09489857015920622,1.3702353450283802,506.102199782099,15.0,5.0
60,35.0,Man / Männlich,1.0,2.0,85.0,leise_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,leise,leise_g_ch3,0.4647495323931612,0.8365270776047578,0.0,10.056253,4.2250805,18.06319866545448,0.021045126064575093,10.800471722618248,0.0,8.0,45.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,langsam_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,langsam,langsam_g_ch1,0.3743065222177452,15.701692425797487,1260.9693269225572,-1.4087692,-4.5868444,837.112542605901,0.029989892562704568,0.21444513912623897,471.00319592277265,,
48,28.0,Woman / Weiblich,1.0,1.0,28.0,leise_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,leise,leise_g_ch3,1.2258209988710267,2.802725787874105,0.0,10.961719,8.11369,856.5653018407493,0.11120087205214557,0.4819274258976787,605.6829631513933,5.0,34.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,langsam_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,langsam,langsam_g_ch3,0.3503295655774114,3.7254320077640193,2013.9516204247184,12.298253,6.405451,1001.9887784578698,0.015321739404943524,1.4744015226858336,801.268738166767,6.0,40.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,leise_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,leise,leise_g_ch1,0.4326522186386403,0.989909085635772,0.0,10.721684,5.807669,0.4807529972807088,0.2451407462895407,0.2653157666094377,0.0,26.0,31.0
35,15.0,Man / Männlich,2.0,4.0,43.0,Donner_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,Donner,Donner_g_ch2,1.487541038428121,5.038060986969413,726.1980771209606,10.825994,9.220072,452.96128836910253,0.14194080398258935,9.535804506515108,334.5314104543039,1.0,18.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,leise_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,leise,leise_g_ch3,0.4857946584577363,11.636998800223006,0.0,-0.39622244,-4.4387636,1767.864018204738,0.03151665876029991,10.053224736494107,1249.9999999999984,1.0,20.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,langsam_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,langsam,langsam_g_ch2,0.5465976444551109,16.67216577537473,883.1076986596597,-1.9437815,-2.4638076,,,,,11.0,35.0
14,11.0,Man / Männlich,1.0,2.0,40.0,leise_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,leise,leise_g_ch1,0.593009295193217,1.5937087745928369,0.0,10.016881,3.8242726,0.6473505197965198,0.19488182680739058,0.18810036378204997,0.0,1.0,10.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,leise_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,leise,leise_g_ch2,0.415126226357052,1.201736335306091,1183.333333333332,11.940736,3.752281,617.616483654937,0.10106028634795577,0.2776599700817033,436.72061206777676,,
31,36.0,Woman / Weiblich,1.0,5.0,12.0,Donner_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,Donner,Donner_g_ch2,1.141306471122744,13.06582993665316,891.6666666666626,-0.57724255,-1.1425972,836.7432952604152,0.14712625753069508,0.18902407044743263,591.6666666666663,9.0,39.0
44,28.0,Woman / Weiblich,1.0,5.0,46.0,langsam_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,langsam,langsam_g_ch3,1.1361547815607158,14.101542187863751,880.4789614275655,-2.1967485,-1.2986779,411.2254646896122,0.18901200725484224,0.46825065718373615,335.22066912700916,13.0,27.0
51,21.0,Man / Männlich,1.0,2.0,60.0,langsam_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,langsam,langsam_g_ch3,0.3095454643337232,3.203375410986488,2303.699944852948,12.384518,6.3098416,438.5029755963411,0.8210826970069809,12.642595087963237,357.63174003852305,41.0,15.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,leise_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,leise,leise_g_ch1,0.4430743317965871,2.26384809138987,572.6855594477657,11.480809,3.553937,809.9018399871242,0.05835270196073833,0.8136573895200852,572.6855594477657,8.0,43.0
38,9.0,Woman / Weiblich,1.0,2.0,48.0,rennen_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,rennen,rennen_g_ch2,0.6692719700263192,15.903129442852851,858.4732663693673,-2.5414743,-3.1219742,773.0759775542608,0.05613215638782254,0.594683873663957,621.3883704385117,43.0,26.0
17,,Woman / Weiblich,,,,kalt_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,kalt,kalt_g_ch1,0.3903177706916616,1.7897070080978237,0.0,10.64641,5.5568075,62.142267945182034,0.44375216315469057,11.582580344349008,41.66666666670767,,
25,33.0,Man / Männlich,1.0,2.0,80.0,leise_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,leise,leise_g_ch2,0.430018331570005,1.6680458154079274,889.1709621889318,11.77259,3.6253033,20.044162437462003,0.09268926983520931,0.18122146897791747,14.170962188933231,33.0,20.0
10,25.0,Man / Männlich,1.0,3.0,70.0,leise_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,leise,leise_g_ch1,0.5421017330551074,2.0325246218920845,1044.946687753452,11.658661,3.4604783,2400.26565725959,0.07143516649118814,0.9237466837516577,913.3866455798761,33.0,20.0
36,15.0,Man / Männlich,1.0,3.0,45.0,Donner_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,Donner,Donner_g_ch2,1.613061726748934,4.59103604288404,1020.9548193536414,10.875757,9.493093,444.915207376272,0.1255206883208131,0.4470249440853724,294.7567422326807,0.0,2.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,langsam_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,langsam,langsam_g_ch3,1.325166788815558,14.569792845047488,545.2582923005564,-1.0281917,-1.1985445,601.8134266613939,0.39005055788201226,1.200724830931037,442.30102045064507,6.0,43.0
56,21.0,Man / Männlich,2.0,2.0,80.0,langsam_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,langsam,langsam_g_ch3,0.6596396821984012,15.60266908400404,722.893424813112,-2.787766,-2.7015166,1583.0683477545508,0.3093101166209898,11.877237076240021,1291.0581956116064,1.0,50.0
4,60.0,Woman / Weiblich,1.0,3.0,86.0,leise_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,leise,leise_g_ch1,0.4497421699854405,11.341151981794969,567.0586879288206,-0.8782918,-4.796196,806.1588728149404,0.006667838188853359,9.077303890405098,5.626871518945109,28.0,26.0
10,25.0,Man / Männlich,1.0,3.0,70.0,kalt_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,kalt,kalt_g_ch1,0.6411150716542428,4.755939358362371,408.673327841309,11.144341,6.801343,4570.632495070624,0.08929577529362831,0.9293481894606215,3702.4692788602865,33.0,20.0
22,59.0,Woman / Weiblich,1.0,3.0,69.0,leise_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,leise,leise_g_ch2,0.308120416767606,10.104868240214843,0.0,-0.7773744,-4.740362,1673.586398407748,0.107005809589446,8.903131904908753,1183.333333333332,37.0,19.0
17,,Woman / Weiblich,,,,leise_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,leise,leise_g_ch1,0.4725329596932303,1.5006748756304342,0.0,10.81052,5.9592724,577.4752745661718,0.24396728191256267,1.5744388581037778,408.3333333333224,,
8,24.0,Woman / Weiblich,4.0,5.0,54.0,langsam_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,langsam,langsam_g_ch1,0.9135677796469814,15.92433066301057,892.9908241294336,-2.1247826,-2.979818,1025.450533519658,0.3418754148825469,0.3057841600074216,820.5188921181127,26.0,14.0
14,11.0,Man / Männlich,1.0,2.0,40.0,kalt_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,kalt,kalt_g_ch1,1.0789132609795566,4.275563509577278,0.0,10.886232,8.040736,3827.333004049858,0.42708582391194794,0.4744077013380599,3124.999999999991,1.0,10.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,kalt_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,kalt,kalt_g_ch3,0.7460544849017299,2.2123262143447127,0.0,10.716262,6.3628974,3441.0037080295483,0.2524937982089209,10.00128109525776,2805.997874922331,1.0,20.0
52,21.0,Man / Männlich,1.0,3.0,53.0,langsam_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,langsam,langsam_g_ch3,0.3533445063672204,3.5129665396990433,1775.944857704933,12.305814,6.298538,648.4178104097765,0.043799042033497215,0.30959112871255545,527.7550871480153,0.0,7.0
0,,,,,,leise_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,leise,leise_g_ch1,0.3140659400090962,1.4793963053877943,746.6127212655551,11.530699,3.8006432,,,,,,
47,23.0,Woman / Weiblich,1.0,3.0,62.0,langsam_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,langsam,langsam_g_ch3,1.049063599764482,15.471676635937762,1614.770170435368,-1.4779128,-1.5227836,416.5715789248357,0.21814601146935297,0.819434952839881,228.55395635248283,3.0,13.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,Donner_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,Donner,Donner_g_ch2,1.4084808442581085,15.998456502431072,422.80661312090047,-0.7978837,-0.97255075,1092.5544176878582,0.2671743731353644,2.9326265657779125,468.8600535457622,12.0,29.0
60,35.0,Man / Männlich,1.0,2.0,85.0,kalt_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,kalt,kalt_g_ch3,0.712485546602488,1.827696254604864,1814.025007654273,12.506028,5.909862,2565.419478521607,0.0335689382992419,0.3846299597398486,1814.025007654273,8.0,45.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,leise_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,leise,leise_g_ch1,0.3981274683858264,1.7818091383748869,0.0,10.519545,4.064376,1473.139917341521,0.21171000569266113,0.5529699931937435,1041.666666666666,15.0,5.0
26,,Woman / Weiblich,,,,leise_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,leise,leise_g_ch2,0.4794381134961081,1.258625893042361,0.0,10.168933,4.1453576,1257.4788983769035,0.04941978192610308,0.40941992236556635,889.1709621889318,,
40,,,,,,leise_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,leise,leise_g_ch2,0.7932492825599649,12.964744166635937,613.631167621507,-1.4569193,-2.0866475,753.4817843156488,0.40096927702590474,0.457397827815484,268.7277995119268,,
18,19.0,Woman / Weiblich,1.0,2.0,64.0,Donner_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,Donner,Donner_g_ch1,0.5762806445816662,5.704296921988755,155.5089933585329,11.342185,6.653273,166.6556143114003,0.06494331513519724,0.768089203199489,117.02553619644868,,
41,29.0,Woman / Weiblich,1.0,3.0,50.0,rennen_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,rennen,rennen_g_ch3,0.6666977060904875,16.301358222040385,205.71670360667028,-0.8015248,-5.4223366,35.92092001268516,0.19275651463955723,0.5398247725323984,16.813089396661354,,
35,15.0,Man / Männlich,2.0,4.0,43.0,langsam_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,langsam,langsam_g_ch2,0.7492142134643804,15.429829489426997,2228.2768213159397,-2.7381856,-1.8317152,1245.034682737998,0.30422761249711106,0.6571038427044265,803.8243421543934,1.0,18.0
41,29.0,Woman / Weiblich,1.0,3.0,50.0,kalt_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,kalt,kalt_g_ch3,0.8592867221461608,4.307923486228869,1514.1731710750228,12.327156,7.4818354,1173.3732331679914,0.1415703373972238,0.06675527001234194,880.8347324506435,,
11,25.0,Woman / Weiblich,1.0,4.0,76.0,rennen_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,rennen,rennen_g_ch1,0.5916937274795033,15.864178090828933,571.1686229494339,-2.7744718,-3.364068,384.154222344289,0.17080285839648823,0.4790965055659484,310.1351375338493,0.0,6.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,Donner_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,Donner,Donner_g_ch3,2.02127732858261,14.857318543712928,1067.714862550537,1.1684968,-0.41367078,329.86083252268435,0.22552329464190635,10.321925505554258,267.71486255052537,6.0,40.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,leise_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,leise,leise_g_ch2,0.3922800055340601,13.42214199445142,344.9033681095802,-0.7040761,-3.9865658,2293.8920391609336,0.04187989430068528,11.74640180461352,1421.7632985570795,30.0,7.0
28,80.0,Woman / Weiblich,1.0,1.0,80.0,kalt_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,kalt,kalt_g_ch2,0.7623373913916696,4.603628983679068,1753.3445671103734,12.346529,7.211993,1234.0648756946168,0.1211756285549932,0.2769832402371897,919.5388133851343,67.0,7.0
44,28.0,Woman / Weiblich,1.0,5.0,46.0,Donner_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,Donner,Donner_g_ch3,1.8628746716193236,16.23668482801595,565.0866295701514,0.87802064,-0.30605555,508.4912744450585,0.20905890954761963,11.562536444561612,100.83883854302792,13.0,27.0
28,80.0,Woman / Weiblich,1.0,1.0,80.0,rennen_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,rennen,rennen_g_ch2,0.7515142200921168,15.977100642676495,389.1812107504864,-2.438343,-3.7615414,543.1590672045252,0.28057471594511885,0.988665598802644,443.4829451919201,67.0,7.0
51,21.0,Man / Männlich,1.0,2.0,60.0,Donner_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,Donner,Donner_g_ch3,1.5697084384377444,4.93434239575152,358.4844642534895,10.875111,9.461241,389.1269531626524,0.030005334943694617,1.468106353860064,275.1511309201494,41.0,15.0
31,36.0,Woman / Weiblich,1.0,5.0,12.0,langsam_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,langsam,langsam_g_ch2,1.2215808417064782,15.019650509737144,639.6637484224293,-1.1768384,-1.3058454,4100.661421119869,0.07918600983251212,0.8354046927646177,3292.4170715510313,9.0,39.0
15,44.0,Woman / Weiblich,1.0,5.0,70.0,rennen_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,rennen,rennen_g_ch1,0.4440394986661535,16.10866956762737,323.5445213001625,-2.0022478,-5.005379,76.65640457778119,0.060603923189456566,0.3880465749428019,15.93311113079551,33.0,30.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,kalt_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,kalt,kalt_g_ch3,0.8771948260637752,3.010745929997225,2815.397476963809,13.009615,7.5008845,2146.934916494676,0.3542927156239306,0.09415615449844594,1395.2363456519872,15.0,4.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,rennen_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,rennen,rennen_g_ch3,0.6245052739217427,16.34048536527667,155.48504249574324,-2.5888233,-3.8392632,585.1294479556996,0.14321892027328698,0.8266895355523509,473.4972786202348,15.0,4.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,Donner_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,Donner,Donner_g_ch2,1.0250642462615296,3.5683531883002124,1443.8835867253458,12.25185,7.615499,839.6746669611563,0.28687175856041836,11.116022172617692,73.95663472681144,11.0,35.0
58,28.0,Man / Männlich,1.0,2.0,60.0,rennen_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,rennen,rennen_g_ch3,0.5584843062106559,15.337127367918598,282.1618264750385,-1.9609488,-2.6511557,40.97010668078645,0.14218657429911752,0.4436213037681238,32.70276192443475,22.0,30.0
12,25.0,Man / Männlich,1.0,4.0,55.0,leise_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,leise,leise_g_ch1,0.6098374740784875,2.3347791315686304,1041.666666666666,11.658993,3.4540799,1473.1403152378432,0.07146880313113047,0.6500122179992567,1041.666666666666,0.0,21.0
27,13.0,Woman / Weiblich,2.0,5.0,73.0,leise_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,leise,leise_g_ch2,0.6753660541272377,11.942202562794726,0.0,-0.54548943,-4.079507,17.959381544576267,0.19592794063112962,10.683576669752366,0.0,,
53,32.0,Woman / Weiblich,1.0,3.0,50.0,langsam_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,langsam,langsam_g_ch3,0.2683819773668715,5.010560641823265,1078.136375018631,11.911198,6.423119,993.7739990384848,0.0849625290003489,1.4975941021242214,697.8084826863019,11.0,3.0
1,26.0,Woman / Weiblich,1.0,3.0,40.0,leise_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,leise,leise_g_ch1,0.4562856285248934,1.2727864971518077,0.0,10.115975,4.1426854,1055.8708894310614,0.1422196885157972,0.20660980823598663,746.6127212655551,,
58,28.0,Man / Männlich,1.0,2.0,60.0,kalt_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,kalt,kalt_g_ch3,0.9985482831106508,12.213607309602471,2805.997874922331,0.39087647,-2.2020326,522.2811790797628,0.19989400273346292,0.059900886979740164,415.5862122998087,22.0,30.0
33,55.0,Man / Männlich,1.0,2.0,80.0,Donner_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,Donner,Donner_g_ch2,1.8959741308098483,16.326919572136955,758.1756184937828,-1.1966588,-0.86524606,533.0754457678971,0.48749328655173985,0.328463069705883,335.3690053728824,31.0,39.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,langsam_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,langsam,langsam_g_ch3,1.267209611233835,14.65224168309788,1843.324126787851,-2.3774714,-1.6552107,684.7389080912434,0.3418898752643277,1.2794822420311682,524.233555968922,17.0,25.0
15,44.0,Woman / Weiblich,1.0,5.0,70.0,kalt_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,kalt,kalt_g_ch1,0.7557663239401655,3.340365523247767,1995.4069667605677,12.602982,7.247805,2443.888628951934,0.3231469370393911,0.935197986329511,1995.4069667605677,33.0,30.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,langsam_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,langsam,langsam_g_ch1,0.3721198938373696,15.611011805918324,1288.817258532628,-3.0351207,-3.0946996,635.5839156643401,0.5414478858096119,0.3133188570922467,395.8264344031945,34.0,4.0
23,35.0,Woman / Weiblich,1.0,4.0,43.0,leise_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,leise,leise_g_ch2,0.3597555497942028,2.2584205776328883,667.8391050955145,11.473992,3.711885,944.6309478395264,0.051635133026596836,7.846447662581955,667.8391050955145,24.0,26.0
16,27.0,Man / Männlich,1.0,2.0,30.0,leise_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,leise,leise_g_ch1,0.716500241605793,3.075113733734212,408.3333333333224,10.850796,6.469596,577.4808909105315,0.22779862608989537,1.7877417292843025,408.3333333333224,17.0,40.0
11,25.0,Woman / Weiblich,1.0,4.0,76.0,kalt_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,kalt,kalt_g_ch1,1.307291182477066,4.515962650477949,791.6666666666683,11.013837,8.681441,541.638188319568,0.6661761108228234,0.2399767078844217,382.99333882535933,0.0,6.0
42,35.0,Man / Männlich,2.0,4.0,30.0,langsam_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,langsam,langsam_g_ch3,0.9351162309335458,15.770517675978525,987.5593127512014,-1.9028863,-3.0688233,224.6851550334637,0.06066567178258231,0.6490247350311211,182.9816513264334,6.0,20.0
37,52.0,Woman / Weiblich,2.0,3.0,74.0,Donner_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,Donner,Donner_g_ch2,1.4689307626728745,15.08107863463347,1343.8696494438586,-0.5204535,-0.9121505,409.2555766917844,0.14413096407605952,10.49004259174943,322.91483009021727,37.0,29.0
57,50.0,Woman / Weiblich,1.0,2.0,30.0,langsam_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,langsam,langsam_g_ch3,0.6779790980318815,15.736840851631849,433.7040404760485,-2.9528284,-2.4421518,364.73879883535005,0.01833941583348031,0.1341717676278087,289.18938433706353,29.0,50.0
5,59.0,Man / Männlich,1.0,2.0,66.0,leise_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,leise,leise_g_ch1,0.2735354870400475,0.6154050920262972,0.0,10.49476,4.6416078,802.1665331244205,0.176206682945393,10.725746889768672,567.0586879288206,1.0,20.0
60,35.0,Man / Männlich,1.0,2.0,85.0,rennen_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,rennen,rennen_g_ch3,0.4640938722344481,16.382358205246973,241.242677448578,-2.2207534,-4.706645,78.64650990745237,0.24968064913560628,0.30799231013684647,54.02381745951263,8.0,45.0
41,29.0,Woman / Weiblich,1.0,3.0,50.0,Donner_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,Donner,Donner_g_ch3,1.2230560844579732,4.312822739737872,424.8888740701187,10.938382,8.400521,376.8442442455607,0.1391873764523699,11.897297684994744,65.30270744694786,,
44,28.0,Woman / Weiblich,1.0,5.0,46.0,rennen_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,rennen,rennen_g_ch3,0.7677241941950297,15.51379582972432,628.982321115978,-2.8804483,-2.2548747,405.82524832624097,0.12807661220576738,0.2703901514316964,331.1045890557193,13.0,27.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,rennen_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,rennen,rennen_g_ch3,0.7137745213700544,16.074365895110127,295.26649490809064,-2.2823255,-3.9772549,16.651263972686436,0.15529021515939845,0.7372385271915292,13.104668433052154,1.0,20.0
28,80.0,Woman / Weiblich,1.0,1.0,80.0,Donner_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,Donner,Donner_g_ch2,1.311936004821948,14.684375360917905,1517.8402214521573,-1.2088627,-1.1775962,650.4885345233142,0.046224017276124796,0.907316844825413,59.90502880527356,67.0,7.0
50,62.0,Man / Männlich,1.0,2.0,75.0,Donner_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,Donner,Donner_g_ch3,1.599713773381439,3.4662360418914555,83.33333333334008,11.049028,9.28707,1816.9600142859256,0.27397549895182616,10.996178197622209,1483.3333333333048,12.0,5.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,langsam_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,langsam,langsam_g_ch2,1.3007668515389903,14.184245816972526,3932.0808199734606,-2.2123222,-1.6582615,3814.401261982589,0.7541692070838794,2.4879199584022036,3048.973121313801,24.0,6.0
14,11.0,Man / Männlich,1.0,2.0,40.0,rennen_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,rennen,rennen_g_ch1,0.5046434218556101,16.496716142570172,339.477632430958,-1.9690237,-5.201037,212.4836377748237,0.08114256648077578,1.023193566297424,75.37026852921122,1.0,10.0
44,28.0,Woman / Weiblich,1.0,5.0,46.0,kalt_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,kalt,kalt_g_ch3,0.5229021104398446,2.916589775498779,1420.1611313118217,12.4164295,6.0600615,1283.8881390022243,0.25450473920710326,1.9360400150525816,907.8437142718878,13.0,27.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,Donner_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,Donner,Donner_g_ch3,1.778889836607383,5.5725105192489774,800.3881494905207,10.859315,9.620935,351.398048325106,0.08398483501194054,10.664174308766972,235.3015199203693,15.0,4.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,rennen_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,rennen,rennen_g_ch2,0.6620450818814019,15.707824425873625,695.56909192891,-1.7590959,-2.5019293,441.3937692741374,0.0894691382107149,0.2692762168028704,306.3878811784236,11.0,35.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,kalt_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,kalt,kalt_g_ch2,0.683906089217209,2.763501629434375,2099.999999999996,12.539476,5.941161,2053.570719306349,0.0784313021744606,1.8401273542446925,346.6554328896225,11.0,35.0
38,9.0,Woman / Weiblich,1.0,2.0,48.0,leise_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,leise,leise_g_ch2,0.4341598998347454,1.6757401898379003,1766.6666666666597,12.370258,6.6199074,3088.443459517268,0.1953825555274409,1.0116362393928469,675.0000000000095,43.0,26.0
20,,,,,,Donner_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,Donner,Donner_g_ch1,1.2100263371746132,5.527969327479468,267.7511759919098,11.046424,8.876643,837.9893447592924,0.030204006280912576,0.4160311037537028,660.2718568037094,,
